time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
0.26000000000000023,0,Additive genetic variance,50,4.1681590918670794,4.2392486338453335,3.4852898785856676,4.772220318086681,4.156919774205063,4.1681590918670794
0.26000000000000023,0,Common environmental variance,50,0.9715914908657807,0.9509984890761681,0.699809663206497,1.3706324032277863,1,0.9715914908657807
0.26000000000000023,0,Nonshared environmental variance,50,3.9686859511279238,3.994008495968808,3.605435426527693,4.296254963501544,4,3.9686859511279238
0.26000000000000023,0,Total phenotypic variance,50,9.108436533860784,9.082033761612255,8.631684015447496,9.497794038169364,9.156919774205063,9.108436533860784
0.28000000000000025,0,Additive genetic variance,50,4.176392687410889,4.250726640723297,3.5007381317945017,4.783297434678928,4.164575547741305,4.176392687410889
0.28000000000000025,0,Common environmental variance,50,0.972486828642822,0.9524656100042548,0.7032153607579508,1.3719996563169554,1,0.972486828642822
0.28000000000000025,0,Nonshared environmental variance,50,3.9683729599227373,3.9947297031895,3.6061169007135616,4.29689902232944,4,3.9683729599227373
0.28000000000000025,0,Total phenotypic variance,50,9.117252475976448,9.089389795283141,8.642158369741844,9.508600094986278,9.164575547741304,9.117252475976448
0.30000000000000027,0,Additive genetic variance,50,4.183981223140371,4.25694148076647,3.5156799334074447,4.794209527318326,4.171577915003053,4.183981223140371
0.30000000000000027,0,Common environmental variance,50,0.9733788649946785,0.9539154486372265,0.7040487816822619,1.3733618950724529,1,0.9733788649946785
0.30000000000000027,0,Nonshared environmental variance,50,3.9680623564341295,3.995448852487093,3.606788928643705,4.297578186871569,4,3.9680623564341295
0.30000000000000027,0,Total phenotypic variance,50,9.125422444569178,9.096115963701353,8.651863494611181,9.519191288998258,9.171577915003052,9.125422444569178
0.3200000000000003,0,Additive genetic variance,50,4.190921071056981,4.262465547825121,3.53010809199173,4.805700173892351,4.177923534883223,4.190921071056981
0.3200000000000003,0,Common environmental variance,50,0.974267524814723,0.955347936161528,0.7047248793753496,1.3747191093920788,1,0.974267524814723
0.3200000000000003,0,Nonshared environmental variance,50,3.9677541333244215,3.995423318645435,3.607451510170117,4.298292477260633,4,3.9677541333244215
0.3200000000000003,0,Total phenotypic variance,50,9.132942729196126,9.102209526862042,8.66099475002057,9.529759736881322,9.177923534883224,9.132942729196126
0.33999999999999986,0,Additive genetic variance,50,4.197208909002594,4.267296030240887,3.544015639305637,4.816474175566428,4.183609376386509,4.197208909002594
0.33999999999999986,0,Common environmental variance,50,0.9751527343714548,0.9567630048724305,0.7054002906340561,1.3760712899789511,1,0.9751527343714548
0.33999999999999986,0,Nonshared environmental variance,50,3.967448283602958,3.9947939577080573,3.608104645265626,4.299041914684401,4,3.967448283602958
0.33999999999999986,0,Total phenotypic variance,50,9.139809926977007,9.107668051105108,8.669548170857201,9.539489304486192,9.18360937638651,9.139809926977007
0.3599999999999999,0,Additive genetic variance,50,4.202841723342811,4.26960522190375,3.5573958359256665,4.826526582427727,4.188632721042165,4.202841723342811
0.3599999999999999,0,Common environmental variance,50,0.976034421335677,0.9581605881796391,0.7060749709832841,1.3774184283458843,1,0.976034421335677
0.3599999999999999,0,Nonshared environmental variance,50,3.9671448006259205,3.994176473568457,3.6087483340239226,4.299826521386779,4,3.9671448006259205
0.3599999999999999,0,Total phenotypic variance,50,9.146020945304409,9.112656497104219,8.677520065146439,9.548373706379667,9.188632721042165,9.146020945304409
0.3799999999999999,0,Additive genetic variance,50,4.207816811403776,4.26860875189567,3.5702421767077364,4.835852770513784,4.192991165070102,4.207816811403776
0.3799999999999999,0,Common environmental variance,50,0.9769125148075919,0.959540620612765,0.7067488755987708,1.3787605168197996,1,0.9769125148075919
